case_id,run_id,dataset,system,source_file,line_no,qa_key,uuid,question_type,question,gold_answer,baseline_response,baseline_label,evidence_count,retrieved_count,token_any_exact_hit,token_any_hit_0p60,token_all_hit_0p60,token_max_coverage,semantic_any_supported,semantic_all_supported,semantic_any_partial_or_supported,semantic_all_partial_or_supported,semantic_any_contradicted,evidence_results_json,case_rationale
memobase_medium:2781,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2781,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Generalization & Application,How might Donald Smith utilize his increased income to enhance his firm's digital campaign strategies in 2028?,Invest in data analysis and digital tools.,No relevant memory found.,omission,2,15,False,False,False,0.4667,True,True,True,True,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith plans to leverage increased income to support his relative's political campaigns more significantly."", ""status"": ""supported"", ""best_memory_ids"": [""m6""], ""rationale"": ""m6 states main motivation is to support a relative's political career, which aligns with e1's claim about supporting relative's campaigns.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Smith considered adopting strategies that focus on digital campaign strategies and data analysis to sustain growth in political consulting."", ""status"": ""supported"", ""best_memory_ids"": [""m2""], ""rationale"": ""m2 mentions using advanced analytics and digital platforms to enhance voter engagement, which matches e2's focus on digital campaign strategies and data analysis.""}]","Retrieved memories support both evidence items: m6 for e1, m2 for e2."
memobase_medium:2782,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2782,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Generalization & Application,What strategies could Donald Smith adopt to maintain work-life balance given his financial stability in 2028?,Adopt stress management techniques and new routines.,No relevant memories found.,omission,2,15,False,False,False,0.4,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith's increased income has allowed him to focus more on personal health, contributing to improved mental well-being."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions increased income leading to focus on personal health or improved mental well-being.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Smith plans to adopt new routines and stress management techniques to sustain work-life balance."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m2""], ""rationale"": ""m2 mentions time management techniques to enhance productivity, which relates to routines but not explicitly stress management or work-life balance.""}]",e1 not supported; e2 partially supported by m2's time management mention.
memobase_medium:2783,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2783,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Generalization & Application,How can Donald Smith enhance his consulting firm's capabilities through his alliance with Emily in 2028?,Utilize Emily's strategic advice for campaign strategies.,No relevant memory found.,omission,2,15,False,False,False,0.2727,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith has formed a new alliance with Emily, a key player in political campaigns who offers strategic advice aligning with his consulting goals."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions an alliance with Emily or her strategic advice.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Smith's alliance with Emily enhances his consulting firm's capabilities by providing fresh perspectives and collaboration opportunities."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions an alliance with Emily or enhancement of consulting firm capabilities.""}]","Retrieved memories focus on music, birds, and general work strategies, but none mention Emily or the alliance."
memobase_medium:2784,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2784,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Generalization & Application,"Based on Donald Smith's music preferences on Jun 20, 2028, what genre might help him focus during a campaign meeting?",Classical or ambient music.,No relevant memory found.,omission,2,15,False,False,False,0.3125,False,False,True,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith plans to explore calming music genres like classical and ambient to enhance focus during work."", ""status"": ""partially_supported"", ""best_memory_ids"": [""m10"", ""m14""], ""rationale"": ""Memories mention nostalgia for classical music and exploring calming genres, but do not explicitly state classical or ambient for focus.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Smith decided to delete heavy metal and jazz from his disliked music list to maintain focus during campaign meetings."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions deleting heavy metal or jazz from disliked list.""}]",Only partial support for e1 via classical music references; e2 not supported.
memobase_medium:2791,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2791,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Memory Conflict,"Did Donald Smith decide to wear bright neon colors for political events after May 16, 2029?","No, he decided to remove bright neon colors from his wardrobe.",No evidence found.,omission,1,15,False,False,False,0.2105,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith decided to delete bright neon colors from his clothing preferences due to their distracting nature during political engagements."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions Donald Smith's decision about bright neon colors or removing them from his wardrobe.""}]","Retrieved memories are about time management, exotic birds, campaign strategies, and music, but none contain the factual claim about deleting bright neon colors."
memobase_medium:2792,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2792,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Memory Conflict,Did Donald Smith express a desire to use bright neon colors to enhance focus during political discussions in May 2029?,"No, he expressed a desire to maintain a neutral and professional color palette.",No evidence found.,omission,1,15,False,False,False,0.2778,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith expressed a desire to maintain a neutral and professional color palette for political engagements to enhance focus and engagement."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions maintaining a neutral and professional color palette for political engagements.""}]","Retrieved memories are about time management, exotic birds, campaign strategies, and music, but none contain the factual claim about a neutral color palette."
memobase_medium:2793,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2793,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Generalization & Application,"What type of cuisine might Donald Smith enjoy exploring after October 28, 2029, based on his evolving preferences?",Complex and diverse flavors.,No relevant memories found.,omission,2,15,False,False,False,0.2632,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith's exposure to diverse culinary experiences has led to a broader appreciation for complex flavors, reflecting his openness to new experiences."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions complex flavors or diverse culinary experiences.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""Donald Smith's evolving food preferences reflect his broader strategy to embrace diverse experiences for personal and social growth."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory discusses evolving food preferences or embracing diverse experiences for growth.""}]","Retrieved memories focus on work strategies, exotic birds, and music, not on cuisine or flavor preferences."
memobase_medium:2794,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2794,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Memory Conflict,"Did Donald Smith's dislike for spicy curry remain unchanged after his culinary tour on Oct 28, 2029?","No, he grew to appreciate spicy curry after the tour.",No relevant memory found.,omission,3,15,False,False,False,0.2273,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith has grown to appreciate spicy curry for its rich and complex flavors, enhancing his dining experience during social gatherings."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions spicy curry or appreciation for it.""}, {""evidence_id"": ""e2"", ""gold_evidence"": ""A culinary tour with friends introduced Donald Smith to authentic spicy curries, changing his perspective and opening up a new world of flavors."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions a culinary tour or change in perspective on spicy curry.""}, {""evidence_id"": ""e3"", ""gold_evidence"": ""Donald Smith's culinary tour experience with friends was pivotal in changing his perception of spicy curry."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory references a culinary tour or change in perception of spicy curry.""}]","Retrieved memories are about work, exotic birds, and music, not about curry or culinary tours."
memobase_medium:2801,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2801,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Memory Conflict,"Did Donald Smith express disappointment at the impact of adventure sports on team dynamics on Sep 24, 2030?","No, he expressed surprise at the positive impact.",No relevant memory found.,omission,1,15,False,False,False,0.1905,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald Smith expressed surprise at the positive impact of adventure sports on team dynamics, noting the shared experiences fostered unity and collaboration."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions Donald Smith's reaction to adventure sports on Sep 24, 2030.""}]","Retrieved memories are about work strategies, exotic birds, music, and motivations, none contain the factual claim about adventure sports impact."
memobase_medium:2802,memobase_medium,medium,memobase,outputs\baseline_full\memobase_medium\memobase_medium_qa.jsonl,2802,,348492a7-cfe4-ee1d-73c3-c276d6ba8277,Dynamic Update,"What is Donald Smith's emotional motivation related to his AI assistant as of Nov 20, 2029?",Emotional fulfillment and gratitude,Support a relative's career.,hallucination,1,15,False,False,False,0.2105,False,False,False,False,False,"[{""evidence_id"": ""e1"", ""gold_evidence"": ""Donald expressed emotional fulfillment and gratitude for the companionship and empathetic interaction provided by the AI assistant during his career transition."", ""status"": ""not_supported"", ""best_memory_ids"": [], ""rationale"": ""No retrieved memory mentions emotional fulfillment or gratitude towards an AI assistant.""}]","Retrieved memories cover work strategies, exotic birds, music, and motivations, but none address the AI assistant emotional motivation."
