idx,qa_key,question,baseline_label,r3a_triggered,raw_memory_count,suspected_counterevidence_count,has_suspected_counterevidence,top_suspicion_score,top_suspected_reason
1554,9:50:1,"Did Jennifer Martin express a preference for attending physical tech conferences over remote events on Jan 11, 2034?",omission,False,20,5,True,6,shared topic/object tokens: jennifer; shared entity/name anchor; temporal/update cues overlap with question timing
1559,9:51:3,"Did Jennifer Martin decide to avoid brightly colored outfits on May 12, 2034?",correct,False,20,2,True,7,"shared topic/object tokens: avoid, brightly, color, outfit; negation/contrast cues: avoids; weak preference contrast"
1562,9:52:3,"Did Jennifer Martin express disinterest in VR simulation games at the tech conference on Sep 10, 2034?",omission,True,20,6,True,6,"shared topic/object tokens: gam, simulation; negation/contrast cues: avoids, dislikes; weak preference contrast; selected_by_r3a"
1568,9:54:3,"Did Jennifer Martin decide to avoid customizable formal suits because they are uncomfortable and unprofessional on May 10, 2035?",correct,False,20,3,True,7,"shared topic/object tokens: avoid, formal, suit, uncomfortable; negation/contrast cues: avoids; weak preference contrast"
1574,9:58:3,"Did Jennifer Martin transition to a role at Innovative Cloud Solutions on Sep 07, 2035?",omission,False,20,2,True,8,"shared topic/object tokens: cloud, solution; shared entity/name anchor; negation/contrast cues: employed; temporal/update cues overlap with question timing"
1575,9:58:4,"Was Jennifer Martin's job title 'Cloud Integration Specialist' at Cloud Innovators Inc. on Dec 01, 2035?",correct,False,20,2,True,7,shared topic/object tokens: cloud; shared entity/name anchor; negation/contrast cues: employed; temporal/update cues overlap with question timing
1580,10:1:3,What is Susan Thompson's name and where does she live as of 2025-09-04?,correct,False,18,1,True,8,"shared topic/object tokens: 2025, name, susan; shared entity/name anchor; temporal/update cues overlap with question timing"
1582,10:2:2,What is Susan Thompson's current employment status as of 2025-09-05?,correct,False,18,1,True,7,"shared topic/object tokens: 2025, susan; shared entity/name anchor; temporal/update cues overlap with question timing"
1584,10:3:1,"Did Susan Thompson express a preference for reading science fiction novels on Sep 07, 2025?",correct,True,18,2,True,5,"shared topic/object tokens: fiction, novel, read, science; negation/contrast cues: dislikes; selected_by_r3a"
1588,10:6:2,"Did Susan Thompson's interest in science fiction novels begin after attending a health workshop on Feb 23, 2026?",hallucination,False,20,3,True,7,"shared topic/object tokens: fiction, health, novel, science; negation/contrast cues: dislikes; weak preference contrast"
1591,10:8:2,"Did Susan Thompson decide to adopt a dog to enhance her emotional well-being on Jul 15, 2026?",correct,False,20,1,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1597,10:9:5,"Did Susan Thompson plan to manage her postmenopausal symptoms using medication after her layoff on Oct 22, 2025?",correct,False,20,1,True,8,"shared topic/object tokens: 2025, susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1598,10:9:6,"Was Susan Thompson's emotional state consistently anxious during her health journey from Dec 01, 2025, to Jul 21, 2026?",omission,False,20,2,True,7,"shared topic/object tokens: 2025, susan; shared entity/name anchor; temporal/update cues overlap with question timing"
1599,10:10:1,"Did Susan Thompson decide to pursue adventure travel after attending the wellness retreat on Dec 04, 2026?",correct,False,20,1,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1604,10:11:3,"Did Susan Thompson find heavy metal ballads stressful during her music therapy session on Apr 25, 2027?",omission,False,20,1,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1607,10:15:3,"Did Susan Thompson find action films helpful for her postmenopausal health struggles during a retreat on Sep 15, 2027?",correct,False,20,2,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1621,10:18:3,Did Susan Thompson decide to avoid all carbonated drinks after attending the wellness retreat on 2028-02-04?,hallucination,False,20,2,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1624,10:19:3,"Did Susan decide to avoid spices completely due to her past discomfort with them on June 25, 2028?",omission,False,20,2,True,7,"shared topic/object tokens: june, susan; shared entity/name anchor; temporal/update cues overlap with question timing"
1626,10:20:2,"Did Susan Thompson remain skeptical about self-help books after Nov 14, 2028?",omission,False,20,2,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1630,10:22:3,"Did Susan Thompson express that observing birds rather than fish helps her manage stress on April 6, 2029?",omission,False,20,1,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1632,10:24:2,"Did Susan Thompson decide against using backpacking for short trips after August 26, 2029?",omission,False,20,4,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1634,10:25:1,"Did Susan Thompson retire from her role as a wellness coach before August 15, 2029?",omission,False,20,5,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1635,10:25:2,"Was Susan Thompson's health status improved and positive on August 15, 2029?",omission,False,20,4,True,6,shared topic/object tokens: susan; shared entity/name anchor; temporal/update cues overlap with question timing
1642,10:26:3,Did Susan Thompson decide to avoid techno music after visiting her friend's house on 2030-01-15?,omission,False,20,5,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1645,10:27:3,"Did Susan Thompson decide to stop watching documentaries on health and wellness on Jun 06, 2030?",omission,False,20,4,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1646,10:28:1,"Did Susan decide to completely avoid alcohol at the family gathering on October 27, 2030?",omission,False,20,4,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1652,10:32:1,"Did Susan Thompson express reluctance to explore new culinary options on August 7, 2031?",omission,False,20,4,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1657,10:36:3,"Did Susan Thompson decide to avoid all dogs due to her health concerns on December 27, 2031?",omission,False,20,3,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1668,10:39:3,"Did Susan Thompson express skepticism about health-focused cruises due to their lack of fitness activities on May 19, 2032?",omission,False,20,3,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1669,10:41:1,"Did Susan attend a rock concert on October 7th, 2032?",omission,False,20,0,False,0,
1670,10:41:2,"Is Susan skeptical about pop music with meaningful lyrics after October 7th, 2032?",omission,False,20,4,True,6,shared topic/object tokens: susan; shared entity/name anchor; temporal/update cues overlap with question timing
1672,10:42:1,"Did Susan Thompson's health status remain 'Deteriorated' as of Mar 01, 2032?",omission,False,20,4,True,6,shared topic/object tokens: susan; shared entity/name anchor; temporal/update cues overlap with question timing
1686,10:44:2,"Did Susan Thompson find that switching to regular coffee reduced her bloating symptoms on Jul 18, 2033?",correct,False,20,4,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1689,10:45:2,"Did Susan Thompson find that air-fried foods were not crispy and increased her lethargy on Dec 08, 2033?",omission,False,20,4,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1694,10:47:1,"Did Susan Thompson express dissatisfaction with birdwatching during the event on Sep 18, 2034?",omission,False,20,4,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1699,10:48:3,"Did Susan Thompson express skepticism about small group tours on Feb 07, 2035?",omission,False,20,4,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1701,10:49:2,"Did Susan Thompson plan to avoid rap music in her wellness workshops as of June 30, 2035?",omission,False,20,3,True,8,"shared topic/object tokens: june, susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1702,10:49:3,"Did Susan Thompson express disappointment about rap music on June 30, 2035?",omission,False,20,4,True,8,"shared topic/object tokens: june, susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1706,10:54:1,"Did Susan Thompson find the low-sugar energy drink caused bloating on April 9, 2036?",omission,False,20,3,True,7,"shared topic/object tokens: susan, thompson; shared entity/name anchor; temporal/update cues overlap with question timing"
1707,10:54:2,"Did Susan Thompson decide against incorporating low-sugar energy drinks into her routine on April 9, 2036?",omission,False,20,5,True,7,shared topic/object tokens: susan; shared entity/name anchor; possible event completion vs plan/alternative contrast
1709,10:55:1,Did Susan Thompson transition to a Health Advocate role in December 2035?,omission,False,20,0,False,0,
